"ID","ID","PARTNER_ID","NAME","ADDRESS","ADDRESS_2","CITY","STATE","POSTAL_CODE","COUNTRY","TIMEZONE","PHONE","EMAIL","FAX","LONGITUDE","LATITUDE","STATUS"
"a0WM0000005j8maMAA","5321d86ab202a3eca1000055","52a605df9c18db2bf7000005","Location 1","St. Regis Bal Harbour - Lobby Level","9703 Collins Avenue","Bal Harbour","FL","33154","USA","America/Chicago","305-864-4968","info@rosenbaumcontemporary.com","305-397-2235","-100.445882","39.78373","Item Updated"
"a0WM0000005j8mbMAA","5322cfb5a09a674ffc0003ea","52dd6a852213937b6c00054d","Location 2","The Palms","145 Sir Lowry Road","Cape Town","Western Cape","8001","South Africa","Africa/Johannesburg","0027214225100","info@smacgallery.com","0027218877624","18.417248","-33.928905","Item Updated"
"a0WM0000005j8mcMAA","533069be7622dd9b56000001","530d0fa0ebad64dfaa000009","Primary Location","SCES Trecho 02 Conjunto 31 - ASBAC","","Brasília - Distrito Federal","","70.200-002","Brasil","America/Sao_Paulo","+55 61 3878 9100","contato1@acasadaluzvermelha.com","","-47.882293","-15.7934","Item Updated"
"a0WM0000005j8mdMAA","51d32b3c8b3b8149f50002af","51d196598b3b819a150000dd","Gallery","Workplace Gateshead","The Old Post Office, 19-21 West Street","Gateshead","Tyne & Wear","NE8 1AD","UK","Europe/London","+44 (0)191 477 2200","info@workplacegallery.co.uk","","-1.6057","54.958554","Item Updated"
"a0WM0000005j8meMAA","536aa8ea1a1e865d610000bc","5367d4c58b3b81b455000033","Primary Location","House of Art Gallery","408 Marcus Garvey Blvd.","Brooklyn","NY","11216","United States","America/New_York","347 663-8195","artwork_inquires@hoagallery.com","","-73.949582","40.650104","Item Updated"
"a0WM0000005j8mfMAA","51e868d5275b24bf4300050d","51190ae001d210398700030b","Olsen Irwin Works on Paper, Small Paintings, and Sculpture Gallery","40 Queen Street","","Woollahra","NSW","2025","Australia","Australia/Sydney","61 2 9363 0660","info@olsenirwin.com","61 2 9327 3944","151.241851","-33.887558","Item Updated"
"a0WM0000005j8mgMAA","53898935139b2140f000013d","51828eb9ed019a3f77000053","Location 2","604, 6/F, Chai Wan Industrial City Phase One, 60 Wing Tai Road","","Chai Wan","","0000","HK","Africa/Bangui","+852 2810 0065","info@10chancerylanegallery.com","","22.927141","7.362564","Item Updated"
"a0WM0000005j8mhMAA","538e228ea09a67bbba000073","524ab7b28b3b81463c000f81","Location 1","Location 1","","","","","","","","","","","","Item Updated"
"a0WM0000005j8miMAA","5061b14b830fc20002000995","5061b0cfe5442200020009b4","London Mayfair","3 Albemarle Street","","London","","W1S4HE","United Kingdom","Europe/London","+44 20 3051 5939","","","-0.127647","51.507322","Item Updated"
"a0WM0000005j8mjMAA","5390f10f8b3b8147a7000239","5390eef1cb4c272aa600024f","Hirshhorn Museum and Sculpture Garden","700 Independence Ave SW","","Washington, District of Columbia","","","","America/New_York","","","","-77.051688","38.88763","Item Updated"
"a0WM0000005j8mkMAA","50138b0be27a0c0002000dd7","4f9afd5151d0480001000a27","Primary Location","Invalidenstraße 117","","Berlin","","10115","Germany","Europe/Berlin","+49 30 28391154","galerie@mehdi-chouakri.com","+49 30 28 39 11 53","13.385391","52.531046","Item Updated"
"a0WM0000005j8mlMAA","5015b61a0400f800020002b3","4fc80c71aa48fb00010022f7","Bangkok Location","919/3, 5th Floor, The Silom Galleria, Soi 19 Silom Road","","Bangkok","","10500","Thailand","Asia/Bangkok","+662 630 1114","tangcontemporarybkk@gmail.com","","100.494122","13.752944","Item Updated"
"a0WM0000005j8mmMAA","53921d871a1e86c49800021c","53921d03cb4c273c62000253","Studio 905 on Juniper","905 Juniper Street, Suite 109","","Atlanta","Georgia","30309","USA","America/New_York","404.432.0073","adriana@studio905onjuniper.com","","-84.390185","33.749099","Item Updated"
"a0WM0000005j8mnMAA","53addbe172616974b3750100","53975f8a4b8480ad8d00003d","Primary Location","2650 Frankfort Avenue","","Louisville","Kentucky","40206","USA","America/Kentucky/Louisville","502-896-6687","bdeemer@bdeemer.com","502-896-2884","-85.694118","38.2544","Item Updated"
"a0WM0000005j8moMAA","526634f38b3b811417000588","52430662cd530e27cc000114","Giacomo Guidi Arte Contemporanea","Largo Cristina di Svezia, 17","","Rome","","00165","IT","Europe/Rome","+39 06 68801038","info@giacomoguidi.it","+39 06 68801038","12.465186","41.891949","Item Updated"
"a0WM0000005j8mpMAA","53ae936a72616941b1400400","53ad8cea7261697eea270700","Primary Location","Ludwigstrasse 7","","München","","80539","DE","Europe/Berlin","+498928675167","info@f56.net","","11.578302","48.144772","Item Updated"
"a0WM0000005j8mqMAA","5336f599a09a675854000159","530f78ea275b246a8a00018d","Primary Location","37 Rathbone St","","London","UK","E16 1JH","England","Europe/London","+44 (0)2067361133","georgia@rosenfeldporcini.com","","-0.127647","51.507322","Item Updated"
"a0WM0000005j8mrMAA","53b419a37261692d152a0000","53b418b27261692cec290000","Barjeel Art Foundation","Maraya Art Centre","","Al Qasba","Sharjah","","United Arab Emirates","Asia/Dubai","","","","53.999483","24.000249","Item Updated"
"a0WM0000005j8msMAA","53c549537261692d4bbe0000","53c0205072616964fe440600","Primary Location","279 Montauk Highway","","Water Mill","New York","11976","United States","America/New_York","+1 631 283 2118","info@parrishart.org","","-72.362029","40.905934","Item Updated"
"a0WM0000005j8jrMAA","4e3c7254de52c8000500715a","4dff8bdab2d8e50001003105","Primary Location","12 E 86th St","Suite 527","New York ","New York","10028","United States","America/Chicago","212.731.0550","info@hawthornefineart.com","646.304.1639","-87.200805","30.83852","Item Updated"
"a0WM0000005j8jsMAA","51099f5dd638780d2d0001a9","51099f296b9d06ec6300014c","Seattle Art Museum","1300 First Avenue","","Seattle","WA","98101","USA","America/Los_Angeles","","","","-122.330062","47.603832","Item Updated"
"a0WM0000005j8jtMAA","53cead1f726169376ba50000","53ac76387261697eea500000","Primary Location","6th Avenue between Dolores & Lincoln Streets","","Carmel-by-the-Sea","CA","93921","USA","America/Los_Angeles","(831) 624-4453","info@westongallery.com","(831) 624-7190","-121.922539","36.552061","Item Updated"
"a0WM0000005j8juMAA","53d022597261690b4b590000","520e2c0a7622dd812c000004","Primary Location","Rua Antônio de Albuquerque, 377 conjunto 02 Savassi","","","Minas Gerais","30112-010","Brasil","America/Sao_Paulo","5531-32870110","murilo@murilocastro.com.br","","-44.158865","-18.526484","Item Updated"
"a0WM0000005j8jvMAA","53d658507261693b651f0b00","53c974f972616933885b0600","Location 2","27 Old Gloucester Street","","London","","WC1N 3AX","United Kingdom","Europe/London","+44 (0) 753 827 1220","info@decorazongallery.com","","-0.121582","51.520308","Item Updated"
"a0WM0000005j8jwMAA","51b009478b3b817e54000002","4dc989459974460001003322","Location 6","6 Burlington Gardens","","London","","W1S 3ET","United Kingdom","Europe/London","","","","-0.140285","51.509865","Item Updated"
"a0WM0000005j8jxMAA","53c552a97261692cce270100","53c54b8e72616961ab172000","Savina Museum of Contemporary Art","49-4 Yulgokro, Jongno-gu","","Seoul","","110-240","KR","Asia/Seoul","82-2-736-4371","","82-2-736-4372","126.984504","37.576459","Item Updated"
"a0WM0000005j8jyMAA","53bc3e4b7261692cdc620200","53a9de5a7261692d3c950200","Primary Location","1331 W. Sunset Blvd","","Los Angeles","California","90026","USA","America/Los_Angeles","213-213-0078","info@subliminalprojects.com","213-213-0077","-118.242727","34.053717","Item Updated"
"a0WM0000005j8jzMAA","526686decd530ec6970006b7","526686738b3b8143e300066e","Museum of Contemporary Canadian Art (MOCCA)","952 Queen Street West","","Toronto","Ontario","M6J 1G8","Canada","America/Toronto","","","","-79.416883","43.644705","Item Updated"
"a0WM0000005j8k0MAA","5293b91e139b21100100008c","5293b874275b242ec9000084","The Kreeger Museum","2401 Foxhall Road, NW","","Washington D.C.","","20007","","America/New_York","","","","-77.088787","38.92191","Item Updated"
"a0WM0000005j8k1MAA","53d937317261696f6a5e0100","53960e5b7622dde2700001b6","Location 2","Suite 102, Building A9-1 of 751 D•Park","No.4 of Jiuxianqiao Road ","Beijing","","100015","China","Asia/Shanghai","+86 132.4082.1129","info@gallery-all.com","","116.498667","39.984944","Item Updated"
"a0WM0000005j8k2MAA","53dfc6ae7261692d83b10100","53dfc629726169567d2d0400","Cambridge Art Association","25 Lowell Street","","Cambridge","MA","02138","USA","America/New_York","","","","-71.133434","42.375909","Item Updated"
"a0WM0000005j8k3MAA","53e102af7261692d77f70000","53bc3dc8776f724867140100","Primary Location","21 Vyner Street","","London","","E2 9DG","UK","Europe/London","+44 (0)20 8983 7700","info@hadacontemporary.com","","-0.055675","51.534516","Item Updated"
"a0WM0000005j8k4MAA","53e351787261692195c40100","527a8516ebad6442e1000281","Primary Location","Birkenstraße 43","","Düsseldorf","","40233 ","Germany","Europe/Berlin","","","","6.80223","51.227121","Item Updated"
"a0WM0000005j8k5MAA","53e365e672616956b25a0200","53d6993d776f722929390000","Primary Location","Strandgade 66","","Copenhagen","","DK-1401","Denmark","Europe/Copenhagen","+45 32543311","dv@editioncopenhagen.com","","12.59411","55.676201","Item Updated"
"a0WM0000005j8k6MAA","53e3ca727261693b092f0100","53e3c8ec7261696141560100","Gwangju Biennale Hall","111, Biennale-ro","1004-4 Yongbong-dong","Gwangju","","550-845","South Korea","Asia/Seoul","","","","126.888201","35.184489","Item Updated"
"a0WM0000005j8k7MAA","51936a3be06fec2ff200007e","517af2e07c186521e50001b9","Location 4","Shibuya Hikarie 8F, 2-21-1 Shibuya, Shibuya-ku","","Tokyo","","1500002","Japan","Asia/Tokyo","+81-3-6434-1493","","","139.510395","35.690041","Item Updated"
"a0WM0000005j8k8MAA","5323a72a139b2164a2000057","530d00cc221393cae80001e9","Location 2","2685 S. La Cienega Blvd.","","Los Angeles","CA","90034","USA","America/Los_Angeles","310.838.6000","gallery@luisdejesus.com","","-118.242727","34.053717","Item Updated"
"a0WM0000005j8k9MAA","53e8897e7261691c5f9c0a00","53bc3e91776f724867af0100","Primary Location","40, Otets Paisiy str.   ","","Plovdiv","","4000","BG","Europe/Sofia","+359 888520375","office@sariev-gallery.com ","","24.750341","42.14495","Item Updated"
"a0WM0000005j8kAMAQ","53eb77fb7261692d690a0100","53eb77947261692d5d2a0000","JAYJAY","5520 Elvas Avenue","","Sacramento","CA","95819","USA","America/Los_Angeles","(916) 453-2999","info@jayjayart.com","","-121.433483","38.57158","Item Updated"
"a0WM0000005j8kBMAQ","51955fa3d8a48f784d000023","517afca497eba13839000165","Primary location","2F YMC Bldg 2","2320 Don Chino Roces Avenue Extension","Makati City","Manila","1231","Philippines","Asia/Manila","+63 2 816 0044","info@silverlensgalleries.com","+6328160044","121.023532","14.556885","Item Updated"
"a0WM0000005j8kCMAQ","5287f915139b2167d600011d","5226696bebad64d4a60000ab","Primary Location","535 West 24th Street","3rd Fl.","New York","New York","10011","United States","America/Chicago","(212) 249-3324","gemini@joniweyl.com","(212)249-3354","-87.200805","30.83852","Item Updated"
"a0WM0000005j8kDMAQ","53efb5587261692d55fe0400","52b7bddbebad6427d5000509","Gallery","Lot No. 2F-3, Level 2, Bangsar Village II, Jalan Telawi 1, Bangsar Baru","","Kuala Lumpur","","59100","Malaysia","Asia/Kuala_Lumpur"," +60 (03) 2283 3677","info@rkfineart.com","","101.700953","3.157098","Item Updated"
"a0WM0000005j8kEMAQ","53f2682a7261690398c50100","519058399443f5c75900002b","Location 2","Rue de la Régence 67 Regentschapsstraat","","Brussels","","1000","Belgium","Europe/Brussels","+32 2 514 10 10","","","4.351697","50.846556","Item Updated"
"a0WM0000005j8kFMAQ","53f277227261696e9c220200","53f275167261692dddb70100","Primary Location","Rue de l'Abbaye 8b Abdijstraat","","Brussels","","1050","Belgium","Europe/Brussels","+32 2 647 55 16","","","4.351697","50.846556","Item Updated"
"a0WM0000005j8kGMAQ","51924bb2f98d81dffd0000b2","517af0540367f65f3b00022c","Primary Location","D-40, Defence Colony","","New Delhi","","110024","India","Asia/Kolkata","+91 11 2462 2545","art@vadehraart.com","","77.215956","28.613897","Item Updated"
"a0WM0000005j8kHMAQ","52ebb40e139b219993000178","52d6e36eebad647dd90009bb","Primary Location","Lindenstrasse 34","","Berlin","","D-10969","Germany","Europe/Berlin","+49 30 28883370","berlin@gallerytaikpersons.com","","13.38886","52.517036","Item Updated"
"a0WM0000005j8kIMAQ","4e3c7255de52c800050076dd","4e1b556726e94b0001001930","Primary Location","131 Allen Street","","New York ","NY","10002","US","America/New_York","1-212-366-6939","info@bitforms.com","","-73.990347","40.720126","Item Updated"
"a0WM0000005j8kJMAQ","535818adc9dc24b85e00004e","533c24cdebad647b680000f0","Primary Location","250 West Broadway","","New York","NY","10013","USA","America/New_York","1-917-297-4836","vance@vancetrimble.com","","-74.005881","40.720019","Item Updated"
"a0WM0000005j8nvMAA","53c947b07261692d59a90000","4d8b92e24eb68a1b2c000855","Location 2","127 Warren Street","","Hudson","New York","12534 ","USA","America/New_York","518.828.6680","info@baileygallery.com","","-73.793795","42.254786","Item Updated"
"a0WM0000005j8nwMAA","52498fba7622dde9540009ea","50475d4ab08eaa0002000333","Museum of Contemporary Art San Diego","700 Prospect Street","","La Jolla","CA","92037","USA","America/Los_Angeles","858 454 3541","info@mcasd.org","858 454 6985","-117.27812","32.844559","Item Updated"
"a0WM0000005j8nxMAA","51d79956275b24b83b0000c4","51905bc6594609c5b600002c","Berlin","Potsdamer Strasse 97","","Berlin","","10785","Germany","Europe/Berlin","+49 (0)30 97005099","office@helgamariaklosterfelde.de","+49 (0)30 97005331","13.364336","52.501054","Item Updated"
"a0WM0000005j8nyMAA","53d658077261692d732f0000","53c974f972616933885b0600","Primary Location","151 1st Avenue","Suite 213","New York City","NY","10003","USA","America/New_York","+1 917 292 1227","info@decorazongallery.com","","-73.984891","40.728475","Item Updated"
"a0WM0000005j8nzMAA","508f0a89496fcc00020005cf","50635f4473baed0002000386","US Location","9038 Wonderland Park Ave.","","Los Angeles","CA","90046","United States","America/Los_Angeles","310.994.9538","Linus@GallerySeomi.com","","-118.39165","34.116669","Item Updated"
"a0WM0000005j8o0MAA","518e2126cf830ac20a00006a","518e20f51877b3331500009b","Tokyo Location","Piramide Bldg. 3F","6-6-9 Roppongi, Minatoku","Tokyo","","1060032","Japan","Asia/Tokyo","81 03-6447-1123","info@otafinearts.com","81 03-6447-1124","139.753005","35.682382","Item Updated"
"a0WM0000005j8o1MAA","53c39eab72616964ef551400","5266336cb202a33926000635","Primary Location","Schloss Sihlberg","Sihlberg 10","Zürich","","8002","Switzerland","Europe/Zurich","+41 43 888 55 10","info@scheubleinbak.com","skype: SCHEUBLEINBAK","8.524950799999942","47.3632942","Item Updated"
"a0WM0000005j8o2MAA","524480c1275b24747000021d","5244808c275b240f5a0001ee","Primary Location","The Ritz Carlton Hotel, Süzer Plaza No:15","Gümü?suyu","Istanbul","","","Turkey","Europe/Istanbul","+90 212 252 81 31","info@ekavartgallery.com","","28.992547","41.040387","Item Updated"
"a0WM0000005j8o3MAA","529389bea09a67171a0000cd","529388b2275b24898f000aa4","California Institute of the Arts","24700 McBean Pkwy","","Valencia","CA","91355","","America/Los_Angeles","","","","-118.566912","34.393408","Item Updated"
"a0WM0000005j8o4MAA","535989cb139b214eec0003c4","53598887b202a30c50000245","DHC/ART","451 Saint Jean St.","465 Saint Jean St.","Montreal","Quebec","H2Y 2R5","Canada","America/Toronto","1 514 849 3742","","","-73.55706","45.502464","Item Updated"
"a0WM0000005j8o5MAA","53a1c2ee7261695380570000","539ef4539c18db623f000553","Primary Location","64 Delancey Street, New York","","New York","NY","10002","United States of America","America/New_York","972.849.7416  ","info@redroyaltygallery.com","","-73.977434","40.716333","Item Updated"
"a0WM0000005j8o6MAA","5382f1659c18db033e0003bd","537cb434275b249d96000341","Primary Location","159 Anguk-dong, Jongno-gu","","Seoul","","110-240","Korea","Asia/Seoul","+82-2-735-4033","info@koreanartistproject.com","+82-2-736-4034","127.07221","37.28174","Item Updated"
"a0WM0000005j8o7MAA","53e279757261690a705a0600","527c179a9c18db1e910001df","Location 2","ARTS + LEISURE  1571 Lexington Avenue (between 100th and 101st Street)","","New York","NY","10029","USA","America/New_York","1 (212) 828-5700","welcome@artsandleisure.net","","-73.986581","40.730599","Item Updated"
"a0WM0000005j8o8MAA","53e3573472616967e2cd0100","52266968ebad64d4a60000a4","Primary Location","Drususgasse 7-11","","Cologne","","50667","Germany","Europe/Berlin","","","","6.953908","50.94012","Item Updated"
"a0WM0000005j8o9MAA","53e396e37261691576320300","527a7f23ebad6442e10000d1","Primary Location","Jülicher Straße 14","","Cologne","","50674 ","Germany","Europe/Berlin","","","","6.934005","50.934177","Item Updated"
"a0WM0000005j8oAMAQ","4e3c7256de52c80005007d15","4d8b92c74eb68a1b2c000535","Primary Location","The Crown Building","730 Fifth Avenue, 7th Floor","New York","New York","10019","United States","America/Chicago","212-439-6800","info@adelsongalleries.com","212-439-6870","-87.200805","30.83852","Item Updated"
"a0WM0000005j8oBMAQ","53e36f3a72616955a46a0200","53bc3ed6776f724867080200","Primary Location"," 2 Clunbury Str","","London","","N1 6TT","United Kindom","","","info@waterside-contemporary.com","","","","Item Updated"
"a0WM0000005j8oCMAQ","53e62c1e72616915abcf0300","53d69925776f722929210000","Primary Location","Hudiksvallsgatan 8","","Stockholm","","113 30","Sweden","Europe/Stockholm","+46 8 30 98 30","info@christianlarsen.se","","18.071094","59.325117","Item Updated"
"a0WM0000005j8oDMAQ","53e8b0877261696d2f450d00","53e38d287261692cf1160000","Primary Location","Gammel Strandvej 13","","Humlebaek","","3050","Denmark","Europe/Copenhagen","+45 49190719","mail@louisiana.dk","","12.542302","55.969177","Item Updated"
"a0WM0000005j8oEMAQ","53ebb8097261692d6e290200","53d9216e7261692481480000","Primary Location","530 West 25th Street #407","","New York","NY","10001","USA","America/New_York","718-387-0115","vanessa@gitanarosa.com","","-73.986581","40.730599","Item Updated"
"a0WM0000005j8oFMAQ","528e851bb202a3b8c50000e0","527abad18b3b81f16c0000a1","Primary Location","2754 S. La Cienega Boulevard","","Los Angeles","California","90034","US","America/Los_Angeles","323-525-0053","director@edwardcella.com","323-525-0051","-118.3601109","34.062449","Item Updated"
